customer_name,date_spec,use_type,volume,brand_name,uom_code,version_type
SALUD LLANOS IPS LTDA,01/02/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2027,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,DFVII,26.0,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,DFVII,26.0,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2022,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,DFVII,26.0,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/01/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/02/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/03/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/04/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/05/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/06/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,DFVII,26.0,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/07/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/08/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/09/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/10/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,CHWI A PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,CHWI B PPX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,CHWI A OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,CHWI B OD,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,CHWI CX,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,TG,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,HA,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,DFVII,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/11/2023,OTHER,,N7,MG,RE2
SOCIEDAD INVERSIONES FARMEDICALL,01/12/2023,CHWI A PPX,,N7,MG,RE2
